id,platform_group,platform,country,language,product_group,item_type,product_name,product,product_display,review,rating,sentiment,logistics_issue,delivery_speed,packaging_quality,damage_status,leakage_status,wrong_delivery,return_exchange_issue,source_type,source_url,postdate,collected_at,language_label,country_label,data_type
393,KR_platform,naver,KR,ko,생활용품,생활잡화,생활잡화 배송 지연,생활잡화 배송 지연,생활잡화 배송 지연,"CU 반값택배 완벽 분석: 가격, 배송 기간, 이용 꿀팁 총정리 생활 속에서 택배를 보내야 할 일이 많지만, 매번 4~5천 원씩 드는 택배비가 부담되셨나요? 그럴 때... 서류· 잡화 배송 에 특히 유용합니다. 가격표 한눈에 보기 (GS25와 비교 포함) CU 반값택배 요금은 무게...",,중립,이슈없음,보통,보통,없음,없음,없음,없음,naver_api_search_result,https://blog.naver.com/seopi99/223988724513,20250830,2026-05-30,한국어,한국,실제 수집 데이터
394,KR_platform,naver,KR,ko,생활용품,생활잡화,생활잡화 배송 지연,생활잡화 배송 지연,생활잡화 배송 지연,"2026 FOURLAB 포랩 패밀리세일 up to 90% 04.27(월) ~ 04.... 안녕하세요 수입 슈즈나 레인부츠, 여성 잡화 브랜드는 정가로 사기엔 가격 부담이 큰 편이고 할인... 시 배송 지연 가능 입장 링크 & 코드 입장링크 아래링크 클릭 입장코드 FL202605 ✍️ 한 줄 정리 수입...",,부정,배송지연,지연,보통,없음,없음,없음,없음,naver_api_search_result,https://blog.naver.com/lesjun_kr/224266623641,20260427,2026-05-30,한국어,한국,실제 수집 데이터
395,KR_platform,naver,KR,ko,생활용품,생활잡화,생활잡화 배송 지연,생활잡화 배송 지연,생활잡화 배송 지연,"TEMU 쇼핑몰 앱 설치 및 개인통관고유부호 등록법 한 번에 해결 가격 범위:1,000원 미만의 생활 잡화 부터 수만 원대 가전제품까지 다양합니다. 배송 기간:해외... 이는 관세청 공식 사이트에서 발급받아야 하며, 앱 내에서 요구할 때 정확히 입력해야 통관 지연 을 막을 수...",,부정,배송지연,지연,보통,없음,없음,없음,없음,naver_api_search_result,https://ralf79.tistory.com/4741,20260223,2026-05-30,한국어,한국,실제 수집 데이터
396,KR_platform,naver,KR,ko,생활용품,생활잡화,생활잡화 배송 지연,생활잡화 배송 지연,생활잡화 배송 지연,"일본해외 배송 , 나우물류와 함께 쉽고 빠르게 보내보세요 일본 배송 은 특별한 주의가 필요합니다 파손률 높은 품목 다수: 일본은 소형전자기기, 유리제품, 생활 용... 영문 주소 사용 시, 배송 지연 또는 반송 발생 위험↑ 정확한 수령을 위해 일본어 주소 표기 필수 주소...",,부정,파손,보통,나쁨,있음,없음,없음,없음,naver_api_search_result,https://blog.naver.com/zxjo0183/223865859780,20250514,2026-05-30,한국어,한국,실제 수집 데이터
397,KR_platform,naver,KR,ko,생활용품,생활잡화,생활잡화 배송 지연,생활잡화 배송 지연,생활잡화 배송 지연,"해외직구관련기사: 배송지연 ·환불거부..해외직구 불편... 배송지연 ·환불거부..해외직구 불편 관세청이 해소 나선다 관세청, '국민안심 해외직구 통합 서비스... 관심품목도 패션 잡화 와 이유식, TV 등 기존의 직구 인기 상품 뿐 아니라 액션캠, 이어폰, 외장 배터리 등...",,부정,배송지연,지연,보통,없음,없음,없음,없음,naver_api_search_result,https://blog.naver.com/jss1688/220753618847,20160704,2026-05-30,한국어,한국,실제 수집 데이터
398,KR_platform,naver,KR,ko,생활용품,생활잡화,생활잡화 배송 지연,생활잡화 배송 지연,생활잡화 배송 지연,"신한은행 잔망루피 체크카드 발급 방법, 혜택, 신청까지! 카드혜택은 간편결제나 생활 편의영역인 편의점, 카페, 생활잡화 , 디지털컨텐츠, 통신비에서 포인트1~2... 인기가 워낙 많아서 배송지연 이 꽤나 걸린다고하니 그냥 마음 놓고 기다리시면 될 것 같습니다...",,부정,배송지연,지연,보통,없음,없음,없음,없음,naver_api_search_result,https://blog.naver.com/hoosigidane/222815178440,20220717,2026-05-30,한국어,한국,실제 수집 데이터
399,KR_platform,naver,KR,ko,생활용품,생활잡화,생활잡화 배송 지연,생활잡화 배송 지연,생활잡화 배송 지연,"테무 배송 기간, 솔직히 내 경험으론 이 정도 걸렸어 — 알아두면... 판매자 재고 상태 상품 페이지에 “국내 재고”나 “빠른 배송 ” 문구가 있으면 확실히 빠르더라. 통관·세관 고가 상품이나 전자제품은 세관에서 지연 될 수 있어. 보통 저가 생활 소품은 문제 없는 편. 시즌성...",,부정,배송지연,지연,보통,없음,없음,없음,없음,naver_api_search_result,https://motaesolo.tistory.com/2350,20251124,2026-05-30,한국어,한국,실제 수집 데이터
400,KR_platform,naver,KR,ko,생활용품,생활잡화,생활잡화 배송 지연,생활잡화 배송 지연,생활잡화 배송 지연,"캐나다 해외 배송 : 보내기 전 꼭 확인하세요 품목명 기재 방식 송장에 품목을 기재할 때는 단순히 "" 생활 용품"" 또는 "" 잡화 ""로 적는 것보다 clothing, face... 통관에 필요한 정보도 함께 사전 확인해 불필요한 지연 없이 배송 이 진행됩니다. 나우물류를 선택해야...",,부정,배송지연,지연,보통,없음,없음,없음,없음,naver_api_search_result,https://blog.naver.com/zxjo0183/224231924857,20260327,2026-05-30,한국어,한국,실제 수집 데이터
401,CN_platform,xiaohongshu,CN,zh,생활용품,세제,威露士洗衣液,威露士洗衣液,威露士洗衣液,物流过程中漏液了，盒子里面都是液体。,2,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
402,CN_platform,xiaohongshu,CN,zh,생활용품,세제,威露士洗衣液,威露士洗衣液,威露士洗衣液,打开快递发现有漏液情况，希望以后包装能加强。,3,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
403,CN_platform,xiaohongshu,CN,zh,생활용품,세제,蓝月亮洗衣液,蓝月亮洗衣液,蓝月亮洗衣液,瓶口没有封好，快递到的时候已经漏出来了。,1,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
404,CN_platform,xiaohongshu,CN,zh,생활용품,세제,超能洗衣液,超能洗衣液,超能洗衣液,打开快递发现有漏液情况，希望以后包装能加强。,3,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
405,CN_platform,xiaohongshu,CN,zh,생활용품,세제,超能洗衣液,超能洗衣液,超能洗衣液,收到的时候有点漏液，外包装也湿了，体验不是很好。,2,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
406,CN_platform,xiaohongshu,CN,zh,생활용품,세제,威露士洗衣液,威露士洗衣液,威露士洗衣液,外包装太薄，运输中很容易出问题。,2,부정,포장불량,보통,나쁨,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
407,CN_platform,xiaohongshu,CN,zh,생활용품,세제,蓝月亮洗衣液,蓝月亮洗衣液,蓝月亮洗衣液,收到的时候有点漏液，外包装也湿了，体验不是很好。,2,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
408,CN_platform,xiaohongshu,CN,zh,생활용품,세제,超能洗衣液,超能洗衣液,超能洗衣液,收到的时候有点漏液，外包装也湿了，体验不是很好。,1,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
409,CN_platform,xiaohongshu,CN,zh,생활용품,세제,汰渍洗衣液,汰渍洗衣液,汰渍洗衣液,物流过程中漏液了，盒子里面都是液体。,2,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
410,CN_platform,xiaohongshu,CN,zh,생활용품,세제,超能洗衣液,超能洗衣液,超能洗衣液,收到的时候有点漏液，外包装也湿了，体验不是很好。,2,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
411,CN_platform,xiaohongshu,CN,zh,생활용품,세제,奥妙洗衣液,奥妙洗衣液,奥妙洗衣液,商品破损后联系售后换货。,3,부정,반품교환,보통,보통,없음,없음,없음,있음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
412,CN_platform,xiaohongshu,CN,zh,생활용품,세제,奥妙洗衣液,奥妙洗衣液,奥妙洗衣液,外包装太薄，运输中很容易出问题。,2,부정,포장불량,보통,나쁨,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
413,CN_platform,xiaohongshu,CN,zh,생활용품,세제,立白洗衣液,立白洗衣液,立白洗衣液,包装很严实，收到的时候完整无损。,4,긍정,포장만족,보통,좋음,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
414,CN_platform,xiaohongshu,CN,zh,생활용품,세제,超能洗衣液,超能洗衣液,超能洗衣液,包得很好，里面有缓冲材料，很放心。,5,긍정,포장만족,보통,좋음,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
415,CN_platform,xiaohongshu,CN,zh,생활용품,세제,威露士洗衣液,威露士洗衣液,威露士洗衣液,包得很好，里面有缓冲材料，很放心。,4,긍정,포장만족,보통,좋음,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
416,CN_platform,xiaohongshu,CN,zh,생활용품,세제,立白洗衣液,立白洗衣液,立白洗衣液,很快收到，整体体验比较满意。,4,긍정,빠른배송,빠름,보통,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
417,CN_platform,xiaohongshu,CN,zh,생활용품,세제,立白洗衣液,立白洗衣液,立白洗衣液,整体体验一般，没有特别明显的问题。,5,긍정,이슈없음,보통,보통,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
418,CN_platform,xiaohongshu,CN,zh,생활용품,세제,立白洗衣液,立白洗衣液,立白洗衣液,包装比预期好，运输过程中没有问题。,4,중립,포장만족,보통,좋음,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
419,CN_platform,xiaohongshu,CN,zh,생활용품,세제,汰渍洗衣液,汰渍洗衣液,汰渍洗衣液,瓶口没有封好，快递到的时候已经漏出来了。,2,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
420,CN_platform,xiaohongshu,CN,zh,생활용품,세제,威露士洗衣液,威露士洗衣液,威露士洗衣液,配送时间较长，希望以后能快一点。,2,부정,배송지연,지연,보통,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
421,CN_platform,xiaohongshu,CN,zh,생활용품,세제,立白洗衣液,立白洗衣液,立白洗衣液,包装比较简陋，没有太多保护，感觉不太放心。,1,부정,포장불량,보통,나쁨,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
422,CN_platform,xiaohongshu,CN,zh,생활용품,세제,立白洗衣液,立白洗衣液,立白洗衣液,物流更新不及时，等得有点着急。,3,부정,배송지연,지연,보통,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
423,CN_platform,xiaohongshu,CN,zh,생활용품,세제,汰渍洗衣液,汰渍洗衣液,汰渍洗衣液,物流更新不及时，等得有点着急。,1,부정,배송지연,지연,보통,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
424,CN_platform,xiaohongshu,CN,zh,생활용품,세제,威露士洗衣液,威露士洗衣液,威露士洗衣液,收到时状态很好，包装也很仔细。,5,긍정,포장만족,보통,좋음,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
425,CN_platform,xiaohongshu,CN,zh,생활용품,세제,奥妙洗衣液,奥妙洗衣液,奥妙洗衣液,产品本身还可以，但是包装不严导致漏液。,1,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
426,CN_platform,xiaohongshu,CN,zh,생활용품,세제,威露士洗衣液,威露士洗衣液,威露士洗衣液,产品符合预期，暂时没有发现问题。,4,긍정,이슈없음,보통,보통,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
427,CN_platform,xiaohongshu,CN,zh,생활용품,세제,超能洗衣液,超能洗衣液,超能洗衣液,产品符合预期，暂时没有发现问题。,5,긍정,이슈없음,보통,보통,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
428,CN_platform,xiaohongshu,CN,zh,생활용품,세제,超能洗衣液,超能洗衣液,超能洗衣液,物流过程中漏液了，盒子里面都是液体。,1,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
429,CN_platform,xiaohongshu,CN,zh,생활용품,세제,超能洗衣液,超能洗衣液,超能洗衣液,收到的时候有点漏液，外包装也湿了，体验不是很好。,2,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
430,CN_platform,xiaohongshu,CN,zh,생활용품,세제,奥妙洗衣液,奥妙洗衣液,奥妙洗衣液,瓶口没有封好，快递到的时候已经漏出来了。,1,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
431,CN_platform,xiaohongshu,CN,zh,생활용품,세제,蓝月亮洗衣液,蓝月亮洗衣液,蓝月亮洗衣液,包装很严实，收到的时候完整无损。,4,중립,포장만족,보통,좋음,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
432,CN_platform,xiaohongshu,CN,zh,생활용품,세제,立白洗衣液,立白洗衣液,立白洗衣液,产品本身还可以，但是包装不严导致漏液。,3,중립,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
433,CN_platform,xiaohongshu,CN,zh,생활용품,세제,奥妙洗衣液,奥妙洗衣液,奥妙洗衣液,保护措施不够，建议加强包装。,2,부정,포장불량,보통,나쁨,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
434,CN_platform,xiaohongshu,CN,zh,생활용품,세제,超能洗衣液,超能洗衣液,超能洗衣液,包得很好，里面有缓冲材料，很放心。,5,긍정,포장만족,보통,좋음,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
435,CN_platform,xiaohongshu,CN,zh,생활용품,세제,威露士洗衣液,威露士洗衣液,威露士洗衣液,物流更新不及时，等得有点着急。,3,중립,배송지연,지연,보통,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
436,CN_platform,xiaohongshu,CN,zh,생활용품,세제,蓝月亮洗衣液,蓝月亮洗衣液,蓝月亮洗衣液,收到的时候有点漏液，外包装也湿了，体验不是很好。,2,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
437,CN_platform,xiaohongshu,CN,zh,생활용품,세제,超能洗衣液,超能洗衣液,超能洗衣液,收到的时候有点漏液，外包装也湿了，体验不是很好。,1,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
438,CN_platform,xiaohongshu,CN,zh,생활용품,세제,立白洗衣液,立白洗衣液,立白洗衣液,收到的时候有点漏液，外包装也湿了，体验不是很好。,1,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
439,CN_platform,xiaohongshu,CN,zh,생활용품,세제,超能洗衣液,超能洗衣液,超能洗衣液,产品本身还可以，但是包装不严导致漏液。,2,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
440,CN_platform,xiaohongshu,CN,zh,생활용품,세제,威露士洗衣液,威露士洗衣液,威露士洗衣液,运输过程中可能磕碰了，收到时已经坏了。,2,부정,파손,보통,나쁨,있음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
441,CN_platform,xiaohongshu,CN,zh,생활용품,세제,汰渍洗衣液,汰渍洗衣液,汰渍洗衣液,发货速度很快，包装也不错。,5,긍정,빠른배송,빠름,보통,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
442,CN_platform,xiaohongshu,CN,zh,생활용품,세제,汰渍洗衣液,汰渍洗衣液,汰渍洗衣液,包装有点随便，收到时边角已经磨损。,1,부정,포장불량,보통,나쁨,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
443,CN_platform,xiaohongshu,CN,zh,생활용품,세제,威露士洗衣液,威露士洗衣液,威露士洗衣液,包装很严实，收到的时候完整无损。,5,긍정,포장만족,보통,좋음,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
444,CN_platform,xiaohongshu,CN,zh,생활용품,세제,奥妙洗衣液,奥妙洗衣液,奥妙洗衣液,物流很快，第二天就收到了。,4,긍정,빠른배송,빠름,보통,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
445,CN_platform,xiaohongshu,CN,zh,생활용품,세제,超能洗衣液,超能洗衣液,超能洗衣液,包装有点随便，收到时边角已经磨损。,3,부정,포장불량,보통,나쁨,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
446,CN_platform,xiaohongshu,CN,zh,생활용품,세제,立白洗衣液,立白洗衣液,立白洗衣液,整体还不错，日常使用没有问题。,4,중립,이슈없음,보통,보통,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
447,CN_platform,xiaohongshu,CN,zh,생활용품,세제,蓝月亮洗衣液,蓝月亮洗衣液,蓝月亮洗衣液,打开快递发现有漏液情况，希望以后包装能加强。,1,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
448,CN_platform,xiaohongshu,CN,zh,생활용품,세제,立白洗衣液,立白洗衣液,立白洗衣液,产品本身还可以，但是包装不严导致漏液。,3,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
449,CN_platform,xiaohongshu,CN,zh,생활용품,세제,蓝月亮洗衣液,蓝月亮洗衣液,蓝月亮洗衣液,收到的时候有点漏液，外包装也湿了，体验不是很好。,3,중립,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
450,CN_platform,xiaohongshu,CN,zh,생활용품,세제,汰渍洗衣液,汰渍洗衣液,汰渍洗衣液,打开快递发现有漏液情况，希望以后包装能加强。,3,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
451,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,多芬沐浴露,多芬沐浴露,多芬沐浴露,瓶口没有封好，快递到的时候已经漏出来了。,4,중립,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
452,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,资生堂洗发水,资生堂洗发水,资生堂洗发水,外包装太薄，运输中很容易出问题。,3,부정,포장불량,보통,나쁨,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
453,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,清扬洗发水,清扬洗发水,清扬洗发水,整体体验一般，没有特别明显的问题。,4,중립,이슈없음,보통,보통,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
454,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,海飞丝洗发水,海飞丝洗发水,海飞丝洗发水,整体还不错，日常使用没有问题。,4,중립,이슈없음,보통,보통,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
455,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,多芬沐浴露,多芬沐浴露,多芬沐浴露,保护措施不够，建议加强包装。,1,부정,포장불량,보통,나쁨,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
456,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,清扬洗发水,清扬洗发水,清扬洗发水,打开快递发现有漏液情况，希望以后包装能加强。,2,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
457,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,力士沐浴露,力士沐浴露,力士沐浴露,物流过程中漏液了，盒子里面都是液体。,3,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
458,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,多芬沐浴露,多芬沐浴露,多芬沐浴露,外包装完整，商品保护得不错。,4,긍정,포장만족,보통,좋음,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
459,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,海飞丝洗发水,海飞丝洗发水,海飞丝洗发水,保护措施不够，建议加强包装。,3,중립,포장불량,보통,나쁨,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
460,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,清扬洗发水,清扬洗发水,清扬洗发水,物流过程中漏液了，盒子里面都是液体。,2,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
461,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,海飞丝洗发水,海飞丝洗发水,海飞丝洗发水,产品符合预期，暂时没有发现问题。,3,중립,이슈없음,보통,보통,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
462,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,清扬洗发水,清扬洗发水,清扬洗发水,收到时状态很好，包装也很仔细。,4,중립,포장만족,보통,좋음,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
463,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,清扬洗发水,清扬洗发水,清扬洗发水,打开快递发现有漏液情况，希望以后包装能加强。,1,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
464,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,多芬沐浴露,多芬沐浴露,多芬沐浴露,收到的时候有点漏液，外包装也湿了，体验不是很好。,2,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
465,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,力士沐浴露,力士沐浴露,力士沐浴露,瓶口没有封好，快递到的时候已经漏出来了。,2,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
466,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,资生堂洗发水,资生堂洗发水,资生堂洗发水,到货比预计时间晚了一些。,2,부정,배송지연,지연,보통,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
467,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,海飞丝洗发水,海飞丝洗发水,海飞丝洗发水,产品本身还可以，但是包装不严导致漏液。,1,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
468,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,海飞丝洗发水,海飞丝洗发水,海飞丝洗发水,瓶口没有封好，快递到的时候已经漏出来了。,2,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
469,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,多芬沐浴露,多芬沐浴露,多芬沐浴露,收到时状态很好，包装也很仔细。,5,긍정,포장만족,보통,좋음,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
470,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,海飞丝洗发水,海飞丝洗发水,海飞丝洗发水,瓶口没有封好，快递到的时候已经漏出来了。,2,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
471,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,清扬洗发水,清扬洗发水,清扬洗发水,包装有点随便，收到时边角已经磨损。,2,부정,포장불량,보통,나쁨,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
472,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,力士沐浴露,力士沐浴露,力士沐浴露,整体还不错，日常使用没有问题。,4,긍정,이슈없음,보통,보통,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
473,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,资生堂洗发水,资生堂洗发水,资生堂洗发水,收到的时候有点漏液，外包装也湿了，体验不是很好。,3,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
474,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,清扬洗发水,清扬洗发水,清扬洗发水,包得很好，里面有缓冲材料，很放心。,3,중립,포장만족,보통,좋음,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
475,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,舒肤佳沐浴露,舒肤佳沐浴露,舒肤佳沐浴露,物流过程中漏液了，盒子里面都是液体。,3,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
476,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,资生堂洗发水,资生堂洗发水,资生堂洗发水,收到后状态正常，使用起来比较方便。,4,중립,이슈없음,보통,보통,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
477,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,海飞丝洗发水,海飞丝洗发水,海飞丝洗发水,包装比较简陋，没有太多保护，感觉不太放心。,2,부정,포장불량,보통,나쁨,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
478,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,多芬沐浴露,多芬沐浴露,多芬沐浴露,配送效率高，没有等太久。,4,긍정,빠른배송,빠름,보통,없음,없음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
479,CN_platform,xiaohongshu,CN,zh,생활용품,액체류,多芬沐浴露,多芬沐浴露,多芬沐浴露,瓶口没有封好，快递到的时候已经漏出来了。,2,부정,누수,보통,나쁨,없음,있음,없음,없음,structured_review_dataset,,,2026-05-30,중국어,중국,구조화 생성 데이터
